Majority protein IDs	0.027h-1	0.044h-1	0.102h-1	0.152h-1	0.214h-1	0.254h-1	0.284h-1	0.334h-1	0.379h-1
Q07623	11.164670645667117	11.25194708811175	11.865850318900192	12.088766028518116	11.927537876812469	12.114068834211727	12.075603043542772	11.866431560318224	11.842204438668375
Q07688	11.441141237440602	11.457333354325746	11.471002651912803	11.526912495419092	11.200375907290738	11.246239059320716	11.472961808520127	11.419275866762128	11.087370962977026
Q3E846	13.070934855484182	13.063282324829334	13.40083531271738	13.587864988987059	13.236940775365664	13.475488961188963	13.540961170246634	13.571739063306493	13.285286248097034
Q96VH4	12.948170917000615	12.925966693294143	13.053250886231982	13.383471286505706	13.253165149596187	13.18451346881621	13.093203037436687	12.759661643034864	12.929992318474383
O14455	18.068488396067366	18.147469007208276	18.56282876648076	18.80876389606001	18.554752800953782	18.828755846582894	18.9882965083009	19.137307815530804	19.075674713314896
P05744	15.054409440322543	15.18738897969547	15.651495170187456	15.847641313539091	15.460581934971207	15.789211607570058	15.810056317440518	15.967090489667772	15.88780098462672
P06633	13.350166091816968	13.791450132541549	14.400362618545483	14.556869000850122	14.039269379444852	13.923747613935483	13.814909152760924	14.001495313222545	13.893275027529118
P0CX26:P0CX25	17.538752221762458	17.61522472672686	18.029811714089792	18.268630620815077	18.02328330438959	18.365123857580155	18.426383140384225	18.612623872219213	18.551568598863074
P0CX28:P0CX27	16.52277638400251	16.75054169806011	17.011355979328165	17.276302233665355	16.945821267804853	17.29117649134177	17.362966779444367	17.453210982742743	17.405773604257746
P14063	13.15953222963647	13.294027167855113	13.97016685239132	14.220259136104636	14.011442730039276	14.38232204960711	14.557969583916872	14.686188428133377	14.536587579484697
P19955	14.864386289912149	15.054327052059145	15.368814687466111	15.461320916697618	15.148344258785613	15.374465433540486	15.477725831457736	15.499268860588742	15.090483346140871
P20484	11.603744350671942	11.648944126166121	12.059718031969139	12.329259750227296	12.041366969520354	12.214280456286025	12.16026617827674	12.162940750340862	12.07527454712382
P21801	15.268371348009998	15.655663190021029	15.882454491596825	16.15350821649844	15.931975520240364	16.27336621776882	16.301347986574417	16.223168713774363	15.777541733665434
P22141	15.011429839292488	15.047252246205542	15.117755578839223	15.189797996949869	14.685900760923293	14.782403248757912	14.752750355995738	14.65259797534707	14.5363338633494
P22146	14.38374063472337	14.827643406858005	15.448639134791508	15.743035949756791	15.389486000756083	15.69007553476485	15.530354490623159	15.466568296679915	15.333882152263616
P25441	8.823991584760645	8.713436939757543	9.086490692016424	9.370437067170808	9.197580634631935	9.449993390067476	9.453153343721151	9.49606706050801	9.578077299035424
P25555	11.200025559241984	10.943633803526504	12.029754997159177	12.278614740696064	11.891233164975946	12.030279824179875	12.234167469485087	12.66817533621389	12.540628819909083
P28000	12.3853011916699	12.530555418897764	12.877454895905718	13.241123107948024	12.812099712857457	13.054212772387208	13.183519556954499	13.129526135811039	13.225185774864125
P28495	14.654972934030608	14.553507842882212	14.571792086322196	14.68708411735078	14.223154145618615	14.34946010550513	14.124342820212942	14.22856264206252	13.965144029331789
P28778	12.7411322169586	12.888764751644006	13.757980535388969	13.966341283128822	13.704162509038317	14.158022578267348	14.476936954439976	14.576050793243269	14.357729702135988
P32353	11.737623357086845	13.150101824902949	14.669344461310272	14.667674488141675	13.962076919158653	13.149466920749616	12.644114417035016	12.786741495257397	12.621524720411038
P32469	12.752975608446457	12.553315551531549	12.928114637664267	13.035641936362513	12.813102569835953	13.108818884932763	13.110915823116876	13.140965213729796	13.008509371502065
P32505	11.233931479929316	11.174169210373497	11.591474531614086	11.839985428231655	11.381344095119143	11.518347094669105	11.528405150208494	11.571471708150026	11.484356559067633
P32583	12.57661918852067	12.708719638667459	13.187569633079406	13.190553767357239	12.970129144032608	13.128751805042642	13.017579477587384	13.24800798463061	13.451591689637805
P32860	13.409696201337619	13.361849428854313	13.560333776670081	13.759434457213702	13.388736465141072	13.504904238211493	13.481964370948095	13.417886991842915	13.260255356613907
P32897	13.246831750323507	13.436403525796356	13.965340716867363	14.263858085096958	14.075827725761117	14.40603588161357	14.692097577311348	14.819692412032541	14.496686187549855
P32902	10.761878770553626	11.334465554734605	11.762600709010865	12.1735870967366	12.086919126199534	12.424457100105341	12.767268162572831	12.927446960975308	12.667352955376192
P33417	11.422034259196861	11.603598362786434	12.40221297172215	12.736227306902324	12.352102692656183	12.466992233475088	12.535291062792899	12.436160309265825	12.22176537670679
P33767	11.843895488019887	11.83349947888984	12.174303098710276	12.150167311795105	11.576403963153277	11.753276114333575	11.630841813073772	11.652317990122718	11.563660371078328
P34221	13.323830096354145	13.40888882396383	13.734096012162928	13.829028061332032	13.43898577264663	13.5745610010491	13.585151093322635	13.505804116975892	13.314332661074411
P34223	13.488699651266405	13.401887032154251	13.499625270433825	13.53515647060732	12.98446833338195	13.137884796067093	13.090127434553564	13.216939261793078	13.134721513960821
P35176	13.892774438882562	13.796605945905258	14.089062657559534	14.066684548734063	13.644057411227918	13.780642767309063	13.387660757074231	13.189372378246008	13.039172123992836
P35184	12.528519604189093	12.441270063077276	12.88878172285128	12.991754887526186	12.776190867592012	12.9526137180647	12.855001923306023	13.010772403961992	12.911098558033098
P37262	12.185944202687015	12.06167242500419	12.225226963522214	12.24988515489124	11.8776145108541	11.861129323902539	11.752173134032834	11.755895027806565	11.659477517948165
P38199	12.88602949216465	13.012219828405877	13.40129450404799	13.532462664814972	13.137445952080144	13.332065033123126	13.260878296727824	13.31001386861881	13.214376588856233
P38221	14.680218884791495	14.931077629515656	15.404610992803601	15.616149826795722	15.395110267197825	15.693570523393431	15.705897018428926	15.632264883050125	15.30664005725142
P38555	12.668777703355223	12.94690320307123	13.369216772456722	13.572606786187984	13.126330392574971	13.261409910767183	13.29539060518785	13.243467091303632	13.161118654476756
P38902	13.659466638305869	13.578465684927501	13.894813734062392	14.118248122881926	13.811215205386745	14.005683315392186	13.998654234800249	13.99890082971396	13.88256213969379
P39729	11.851631240856989	11.87810197169486	12.4456481497236	12.77685530332478	12.820050742667902	13.049611051191052	13.11437772844407	13.17162818872986	13.039552602128532
P40303	14.708144129193935	14.738772893958117	14.792098596962626	14.871491940984514	14.420949335142174	14.534616492130603	14.406933356803071	14.34710016321971	14.216833299058171
P40893	14.027924196882061	14.129734258798626	14.208193687790088	14.252026742976268	13.904120976864904	14.225494660145731	14.02564070638219	13.587752480744758	13.136017216011682
P43586	12.67508100039293	12.92270417266349	13.504043188483056	13.853030032882016	13.654628154036091	13.943147197684484	13.765593423176767	13.5519901408301	13.416286864856595
P47044	12.949311901818866	13.067652584115903	13.703090341113395	14.023856933401103	13.749050473846424	13.95763852342733	13.947135282378222	13.996502706809526	13.804170149887454
P48589	17.553041466842338	17.65492466913954	18.02948104455312	18.273221541012706	17.928228379413905	18.221380305952927	18.320336672770644	18.49397132630254	18.427621169642254
P48606	14.016955637806703	13.906494742369691	14.080218380678238	14.197333315447574	13.7727610189081	13.864743556230229	13.70494612068728	13.473143790912877	13.357750978876085
P48836	15.017888795178186	14.962535126861821	15.315938010838337	15.45457725132404	15.161289038688679	15.316286393344036	15.288021291291782	15.545920885434944	15.467096504995316
P50087	11.823318723941567	12.02320738650427	12.586806780671429	12.801754154196713	12.406271276234278	12.7935502100372	12.919702788684441	12.830031303503674	12.52092483907738
P54858	10.829908348986514	10.883427898688517	10.885082973040053	10.775400231520115	10.90933635807866	10.678075292242715	10.745044576301947	10.71527553194228	10.356760577431633
P69771	12.788627355189991	12.825147385707487	13.110376406948886	13.356073171976842	13.15432906362141	13.383758228393736	13.47536513838934	13.316085006849573	13.176178618396406
Q03246	12.471331425854775	12.675329052756984	13.549664028446879	13.813482578937105	13.699360916522753	13.99229314701161	14.31483495501781	14.371781607336139	14.21782775853601
Q03629	12.516118261619912	12.400663799185688	12.616033028320262	12.49191507170849	11.956243211056105	12.314950165196736	12.167794902750789	12.116063345855263	11.845098155378123
Q04772	10.717678288015696	10.771926804520554	11.27278612821333	11.464732593061788	11.059718472121265	11.210938346307854	11.156350880841982	11.220254500162595	10.9972606896071
Q06511	12.007569555049214	12.394112294382262	12.730937607837758	13.058509139616213	12.695438742022395	13.113181369965531	13.02312569090427	13.134537817836968	12.99050707674557
Q07825	11.386219969692856	11.182612227288802	11.166815909143597	11.146036541315173	10.800694957439319	10.732292233187517	10.723852487041686	10.685345460045214	10.592461854325386
Q08742	14.406637412096892	14.413995202320095	14.837394437696146	15.18907185790288	14.97369042376359	15.360853192812558	15.584768165892884	15.731004438045963	15.52012864567842
Q12178	11.750563217156925	12.18915229542125	12.876330731649528	13.300834330954018	13.175583031991852	13.630150847350205	13.765305799412365	13.800505514931812	13.631188521664734
Q12335	17.504115496514864	17.157302900539616	16.951648732436443	17.008889092310827	16.422052804703075	16.351347457269092	16.039033518021455	15.86213570312355	15.55179479171562
Q12487	12.527229772234246	12.67763001776233	13.502660656524931	13.871000234465592	13.591373459574555	13.970835911589527	14.152694385439759	14.309963909148275	14.089233210755596
Q3E772	12.763192531249219	12.696141293465868	12.865473402074025	12.99881586928647	12.545133493980883	12.759802263129048	12.737709673694416	12.747900390640387	12.64413078185437
P02309	17.85846211755987	17.947107988318457	18.51757661679421	18.788908974059407	18.413453870436722	18.629262315297435	18.40303821287928	18.48919510187375	18.283541383966476
P02400	16.717393187570934	16.848814497873725	17.30147702939257	17.674052537529995	17.32858926367687	17.62056693886958	17.67827214897096	17.855794111932198	17.801902549851565
P04161	13.042835070561194	13.217103779520125	13.684772377856913	13.990939304388691	13.695947451928959	13.877908225652622	14.046677993538106	13.855144605813484	13.886386522313279
P05745	13.87283947518595	13.993099616134097	14.380596969066186	14.596515143631082	14.398364190176785	14.713856698570108	14.765046715483715	15.040002854534961	15.100792639196781
P07172	13.791693949756192	13.859792958136675	14.237262513909247	14.182558902383132	13.465426065900619	13.23368186019787	13.412818277934017	13.551102155394743	13.568816910874453
P14120	16.803220188216365	16.86558678841657	17.35041642408311	17.582475398482128	17.35322598089764	17.70073193828868	17.733472523215724	17.93568395102417	17.876683677270595
P16370	11.363027938307848	11.424735715897555	11.65154921572089	11.828205607300683	11.491735083547898	11.687558239961996	11.657800758320473	11.593662752402777	11.471178770191848
P17106	10.024781730465957	10.173556698822885	10.715389169158048	10.917866687796208	10.625028983496788	10.73359716905456	10.593919564705939	10.562575296208866	10.43293739604531
P17695	15.844516066369135	15.720689014055973	15.458162613385536	15.38229584647863	14.59582653741644	14.488735967618545	14.398715982326891	14.206376373690453	13.772567486002659
P18562	13.099201484931259	13.16218279808099	13.172144226409552	13.549750687038665	13.36712129556493	13.64552548236428	13.782227428367014	14.001710270649047	13.889135478586917
P20081	17.595835298931082	17.544544387012767	17.75008025717217	17.91027678163785	17.54771857902601	17.782594598104453	17.72537136507461	17.423768517545827	17.028523315233024
P25369	12.011861987446123	12.018109769180986	12.493436462769692	12.624632092019734	12.319010698094926	12.411131982723763	12.42341476360903	12.475041975110459	12.294890426729662
P28007	14.776103339830001	14.760886030972852	15.035889112038097	15.23888003095696	14.932072197958385	15.156756543944233	15.231197612626435	15.309188457895104	15.222872498051366
P32495	15.060922819153717	14.957080270131383	15.213933590678387	15.388052172699659	15.06318585301591	15.334939987218577	15.299853172377514	15.383609222824582	15.289235369444569
P32598	13.800454309905627	13.784613920200561	13.867128341692055	13.995755235962568	13.475977689465283	13.60767363528676	13.634584451524844	13.695001648968969	13.414329388918906
P32610	12.92452502241086	13.156716991256776	13.349264354289797	13.60247144742948	13.339087954928358	13.50286789165658	13.508491251068916	13.589107316128327	13.585443052217821
P32611	11.746308208711415	11.900287701729585	12.7701207004163	12.966410775759279	12.764973207616658	13.128461589561043	13.25322256235156	13.39620964407232	13.296856395971863
P32895	13.811536305766078	13.886847121025214	14.346862740733233	14.59306561805062	14.305004881134774	14.488046024656628	14.385653077741512	14.24184475898028	14.252780839119762
P34760	17.363612520033442	17.456029150869693	17.648971529956224	17.677607445693006	17.2911369208168	17.389447853841077	17.502339908463878	17.494979926227167	17.197013269572146
P35180	11.026020360085154	11.311557943030227	11.948118583832885	12.164519971741232	12.027308303698339	12.447953283765886	12.699137230767962	12.761903030033238	12.462667767596166
P36526	11.922473171713737	12.106597066267248	12.912368767053202	13.223940880460637	12.979875894515068	13.431748800398221	13.686198522318362	13.784164796888769	13.618688308534173
P38064	10.928675364952467	11.270021398860955	11.965382821950039	12.28365409652176	11.963388814488168	12.376294893173455	12.543922076474106	12.568304966430551	12.263120549564032
P38130	11.142702302491685	11.091629562505778	11.03614678780795	11.503727626926336	10.658559797906191	11.104104310099892	10.659213721818425	10.932335174245424	10.651591602382517
P38175	12.157204047782203	12.372941128774768	13.084624861357518	13.434741916060368	13.309586925834587	13.798486193372046	14.145572293195002	14.276766470906807	13.961726267660632
P38325	15.774945408632862	15.768728229600804	15.565457544822342	15.517544712503323	14.86348037217981	14.354039812694776	14.419482683283281	13.94987358088073	13.41350346300222
P38912	14.983665335810175	15.001218693656705	15.337810218598785	15.573056654898252	15.256366597896719	15.5633154583008	15.612917316973657	15.640753714838949	15.531742361257633
P38922	12.069544360646752	12.410055380069151	12.570127167320429	12.848690111323895	12.503233779816295	12.657206550974555	12.533419809567588	12.489223448947914	12.19418900842635
P39938	17.475748908371727	17.57113445793555	17.990277199041717	18.22901986398534	17.927027567500975	18.183391591445663	18.322147016810643	18.487927673277134	18.439940252501536
P39939	14.615147501757647	14.731941862770412	15.171004219344145	15.464973205188636	15.166463343689399	15.591417876373628	15.75542018497994	16.120444690291944	16.116878849865387
P40525	15.190230438430007	15.51570592939856	15.86572982720538	16.16038205214999	15.72080311543926	15.99100081517896	16.0415566495748	16.199707971521644	16.104201597499383
P46669	12.620833442929719	12.996279364050482	13.36085311019026	13.61821724467144	13.235447785580323	13.455503660819486	13.418744831907905	13.627397739351679	13.491961949777506
P52553	12.717753174275728	12.56974690897365	12.91433062891449	13.171782290368888	12.698239510687463	12.890596567941405	12.894352937618992	12.856607843969362	12.747450917335362
P53184	16.98488957325431	16.938747706692673	16.6529585468694	16.38750629611002	15.182253434554095	14.462044600315334	14.291686572022924	14.509784448783371	14.236527060052657
P53334	13.047657735154516	13.205749351460083	13.670583290288942	13.803818273880731	13.433517107714128	13.73161807616291	13.50770166936177	13.534402577964903	13.369478107414107
P53721	12.649903769555054	12.884441369346234	13.27666696376622	13.412471989678544	13.17725205619353	13.337236652147096	13.37952883332581	13.206900015457437	12.96503438888074
P53834	14.593304790764652	14.463886532528246	14.267965817266397	14.462310151142074	13.888759162527487	14.324121532400186	14.480994590904409	14.32803451351657	14.277789124601378
P87108	13.38455310927747	13.481398711860297	14.138101221556346	14.45887284845711	14.228160715834102	14.594604866373068	14.934630497614995	15.00995779452684	14.827833961343694
P87262	16.852252854053884	17.050854937033098	17.506860432865157	17.721846125067035	17.396576354479805	17.70231108436439	17.7913575665334	17.918818233995783	17.849091448273715
Q01519	15.690049426403101	15.824926774976896	15.988692094114327	16.17662858906568	15.95581250486536	16.301323430015536	16.437437499067606	16.469699725036058	16.06407303639498
Q01976-2:Q01976	13.637580014342538	13.947252311509349	13.81419786478842	13.871204188064732	13.345977475623759	13.250073388304923	13.597899021599687	12.844955267618902	13.288401186977623
Q02608	9.951031393134116	10.257842833426167	10.93885323673467	11.307926011736322	11.184359120007807	11.42744446568523	11.672009509180706	11.744980834843611	11.603594682212218
Q02793	11.878959198129035	11.83172828362809	12.056552648656313	11.985243336608459	11.724740684815213	11.880993086342896	11.71410457120199	12.052238240811004	11.686491559436146
Q02821	14.44312294768561	14.640069324120697	15.001302839476839	15.202372684270378	14.828873451428558	14.961239944002816	14.845144699699038	14.784839149146531	14.633622041142766
Q03677	13.189182762796866	13.288634509118246	13.63144688340921	13.921341735445663	13.689686529866627	14.001827769142896	13.903737653460313	13.547630694405363	13.1997368876029
Q03973	13.14742186921522	13.18615648609693	13.380232089205728	13.645925934420715	13.348526860674195	13.557412129722925	13.624898605616382	13.992546729903783	13.876889364272815
Q04344	16.76461345732965	16.50026773331262	16.45841956248739	16.659314131913447	16.400732098677253	16.60371231622371	16.374982265578907	16.31363450957165	16.134407458125576
Q04493	11.059358395904537	11.142939765537932	11.508273696464872	11.773466746819137	11.407520168066428	11.65311939626487	11.691976446413296	11.605237056254003	11.51927432112805
Q05788	12.67500793496605	12.524447282081251	12.555101236147888	12.747289401533035	12.494698703215912	12.657970664570339	12.67446902367689	12.66096100496822	12.440734652383567
Q07716	11.68661972953433	11.517841026097456	11.550117278920395	11.405074614194973	11.06554682757359	11.069968611433733	11.015771809226505	10.849039317058956	10.16236537816044
Q08230	12.603828911120141	12.65140094882837	12.985102890091397	13.110216901547853	12.742757698536655	12.894404179478391	13.017033711005249	12.946120583240367	12.549409364880967
Q08826	15.137020147492672	12.464348968250823	12.730726851089244	13.78108626181599	12.568820740442039	12.708627891375102	13.24858754894023	12.853917754284701	13.3645692658771
Q08962	13.083529122736591	13.203863728585143	13.622586820361912	13.93706573968913	13.609088617856319	13.962454270422928	13.985343533562892	14.098952656309631	13.9617250193619
Q08971	15.50446586416896	15.54633122117996	15.660282070247552	15.707126308581005	15.259217903354063	15.174145173986869	15.3081578547025	15.181624969906817	15.03600700738251
Q12029	12.47031637039643	12.794195727154866	13.180885552736504	13.341418307212056	12.954981516034694	12.92199046877688	12.972093701034911	12.657713620606442	12.809544636433479
Q12486	12.285673929096053	12.349631482900126	12.962267249679865	13.185400475904085	13.6677378542045	13.239349708036336	13.295462674900905	14.028485994312371	13.578337083547487
Q6Q547	14.526076044811619	14.442482479814695	14.748518832090433	14.960560927885833	14.648006603914508	14.898382205575102	14.967511759356519	14.983768806724465	14.952155733301476
O75012	10.968541974190652	11.260204106436726	12.028916735504996	12.474081371481809	12.255043475686287	12.746247886012506	13.017241726838522	13.169125292369568	12.90563002386186
P00424	16.022140881735503	16.173096044502905	16.277059794768206	16.438926083858412	16.08761094340692	16.309610871618187	16.41069896220439	16.4625998148608	16.100575715921874
P02557	15.499613985042549	15.50293329351537	15.609539497178986	15.79642193431137	15.454452531972448	15.584092526522326	15.53543606971006	15.433966844344827	15.21259222721408
P05749	16.461243350713723	16.532694950758387	17.06345446947007	17.3703486323917	17.071587549859494	17.420318599798893	17.462696643048393	17.67102754773067	17.660870669101275
P06787	15.258264771493758	15.272310858740115	15.39368857609698	15.570103631405145	15.107192799301115	15.28144657657894	15.270410385265333	15.146655228912422	14.896164969337534
P08525	15.984746368684034	16.05401082618409	16.510163280044406	16.699140810144424	16.361800344720763	16.645518980901848	16.811641804008698	16.765285715392075	16.429948049720544
P0CX34:P0CX33	17.746935423445176	17.835562315284477	18.104479852638928	18.4115910366878	18.115948756798694	18.376262367981052	18.502439441303576	18.70680819052487	18.641211293068334
P11491	11.72950975883872	11.672905111826275	11.579001130577616	11.607028178626953	11.071269017583036	11.099776921245594	11.060565751136851	11.051501572095518	10.824408351829568
P11632	13.667373153062865	13.734069370283711	14.035937684869893	14.214392658621222	14.047355074848642	14.00059056999144	13.916745997801524	13.980482463860024	13.761762439141732
P13856	12.904054629205254	12.967943060862954	13.211026833593108	13.512698859595437	12.857484910757224	13.105410141663967	13.066361258282791	13.108972198883507	12.997054418463204
P20084	13.045611066950256	13.2484567133832	14.02708437341101	14.362489175711199	14.165994284643318	14.646267652153053	14.786589834964888	14.871722532207924	14.726013308129199
P23642	10.074439140502543	10.11043337315064	10.2906694652852	10.301958320175823	9.733981742358935	9.833559568960661	9.87722409784952	9.81322147068291	9.597127371366955
P25043	14.261206639033077	14.223993398588572	14.384019612670844	14.43364745399026	13.897073813624287	13.957888980249702	13.982555618354265	13.970002966817287	13.864009180525864
P25340	10.026681399133837	10.65966731547344	11.732793892763194	11.78326490193965	11.395084284744653	10.839065631705509	10.984188192940136	10.787237567246102	10.567979600900662
P25372	14.652257493865193	14.602209427339396	14.419875220743005	14.304651582799314	13.571615910207598	13.461761245414742	13.144397660363717	12.951660479645428	12.627810750152177
P25373	15.33885946339176	15.308528053049399	15.256237266590169	15.285653395208085	14.670032566011566	14.677819703186548	14.588630252902403	14.394735948567385	14.176691700439317
P25626	12.28234477397145	12.435357677762997	13.368263746677224	13.687643871488843	13.277815808741884	13.738131366945417	13.797223149838814	13.95804944597292	13.835301690955491
P28707	16.8710158464686	16.836624900291625	16.95489469167989	17.008381739954586	16.53808593183177	16.69510891070113	16.64524295225115	16.588646910207558	16.39201505395563
P30656	14.438024637843881	14.390294797882357	14.561485211983635	14.620706397262195	14.112773300780576	14.232510134510967	14.173858595496055	14.036125871495914	13.836289176683213
P30657	16.18037475562675	16.057048027221533	16.192225147427166	16.229188077383768	15.788401983032532	15.869593713888426	15.745396235868986	15.648915210967367	15.45453254180007
P31787	14.778700485514397	14.764163252023986	14.861680012226296	14.959316039151743	14.620037958654121	14.574934442727841	14.755895610328947	14.555957813655581	14.419896353439944
P32458	13.16261354924385	13.151063182305759	13.669967890433824	13.837727045972803	13.48381805746157	13.671320675472089	13.683320945282853	13.721301524835802	13.590124082839147
P32628	13.04863138275826	13.109782565784878	13.459444585431205	13.521024859040876	13.251183795181918	13.267963050658157	13.249333916101593	13.125564598295272	13.081108579269497
P32867	13.643078384716507	13.721730960399734	14.193874104445426	14.345427497224716	13.705884440266633	13.77362732327567	13.773470388818085	13.693166329605251	13.451470173545369
P32939	13.561111470858492	13.481179947100138	13.687288143465718	13.852750604069161	13.509749680350081	13.60065472487957	13.535471838323241	13.517310660762565	13.342928996974113
P33201	14.08201231429558	14.219982729034076	14.465113847387366	14.691679072422133	14.396875423988284	14.615723804811394	14.663444635228581	14.654389291017987	14.710160024626806
P33317	13.369884811883573	13.431969722886361	14.069804358947252	14.312356967332006	14.126317830488153	14.35059331525685	14.325115002385933	14.268665919033939	14.092203929687587
P35996	12.299911012107177	12.376434464229806	13.122417998268629	13.417747711594815	13.18132368309349	13.554368191722176	13.685185269434443	13.867310816198058	13.670849188431358
P36010	16.759400187920537	16.991421222523456	16.89441966742668	17.02963262082113	16.700758820070252	16.90004369962043	17.19663958069425	17.004233763644415	16.40810571814252
P36095	10.999038829646373	11.132613881910922	11.607709693970069	11.7531195260904	11.278020055208556	11.516597102901981	11.564669314566325	11.489413344948254	11.34222871137933
P38109	11.300906335127292	11.180341942624182	11.131585170954978	10.979076026751521	10.111284337163974	9.958293186568051	9.819837156337325	9.752444519700187	9.526212686598464
P38145	13.589597171437058	13.785268441426005	14.308287548809144	14.273349793894155	13.513414108141388	13.128047407227184	12.969768533679748	13.00132275707996	12.860419285764483
P38340	11.569741723165025	11.55937771527771	11.89377414410164	12.312993206673582	11.89595451140406	12.126791319379205	12.005755540723857	12.005767353263632	12.141720671505707
P38616	16.397014263812277	16.8910825406904	16.83963394223034	16.285754399535588	14.02505992063314	11.303039150629196	11.274343693562058	10.874628829358057	11.048855402789865
P38911	15.13718485646304	14.917043653661041	14.994406957793258	15.098996164685484	14.727390431065079	14.886861484729693	14.851965317927263	14.75599420645144	14.655775475656021
P39525	11.43257852574706	11.154822803399462	11.268515826692067	11.486094001036783	10.94741141131576	11.018357751256483	11.019742376147622	11.05983585918536	10.966490826614983
P39926	14.411091231631907	14.28124496219947	14.216162273959585	14.249767852353706	13.657752237807017	13.717905065027525	13.79508581169139	13.727237411415295	13.477783419725478
P40081	12.259141227458157	12.372649637467982	12.975408765872155	12.994123301502217	12.687061488018085	12.864323392824499	12.843378153055788	12.811013967611116	12.551790611168235
P40185	15.562735127310864	15.322111635741532	15.654657885388724	15.743265772104534	15.219636759834195	15.39208418494528	15.392803004415496	15.766202756166487	15.703868474884262
P40471	13.347994330214723	13.024373477185376	12.703286213103805	12.535601939342449	11.731501250474711	11.519835012113111	11.070739014184456	10.808469122308358	10.26801450114039
P40515	13.396534883431148	13.298996854648792	13.403699202765425	13.619832712620806	13.320111612815946	13.440158247878513	13.57569963334466	13.479261711653912	13.133295119174322
P40956	11.179097037983182	11.159864862168279	11.227419369229064	11.493363094152489	11.031917771546814	11.407132875569816	11.433750370181215	11.401741300757992	11.046429318019406
P41734	12.830212236221044	12.609002342530498	12.708772361025785	12.853405969227873	12.423589799690857	12.526264420109616	12.332929565677194	12.136626279784528	11.850287379918454
P46959	9.92691098457755	9.935794889660299	10.291399047576869	10.658882749450411	10.26451425990784	10.414554799045959	10.321299617752505	10.403481638147639	10.424749018236351
P47019	10.75386142185175	10.88659215157698	11.598618881526832	12.071192870911094	11.930104648140999	12.372406829083944	12.451785756148492	12.59123204400257	12.479693550534089
P47122	12.01638894617932	11.978462493090579	12.314238636041427	12.660152599205013	12.317178002689683	12.537666071156472	12.532390359783578	12.550781735455923	12.435329739932678
P47133	11.698142251873405	11.756147563216562	11.985257225523338	11.999172451304265	11.657096870986134	11.66963009948216	11.551614766723679	11.390304869658932	11.165215509442334
P50108	9.495377572742642	9.79575194537053	10.123525180655253	10.04569934025986	9.586626038044422	9.859881035181166	9.868092285963606	10.040672069877083	9.760667796694529
P50861	14.863171396321757	14.857258262315552	14.995822407229692	15.070926442292485	14.695571734208126	14.783610241521087	14.703644055274117	14.574748120945715	14.32388875359992
P53200	12.815942460071481	12.89103669283849	13.203659034806828	13.204087906063913	13.153803493290049	13.226172250562259	13.233514645158436	13.238961702480267	13.079821554945221
P53212	10.21802275959518	10.097469252238234	10.558418941034844	10.929862640006387	10.668922895817769	11.035822837365082	11.478040850538653	11.829217480526218	11.602643234746758
P53299	13.775233989947196	13.794631622522044	13.979165788916717	14.137791081223614	13.915352991402298	14.234446597846576	14.238685101274875	14.094835467892768	13.835178482555198
P53724	11.507863225099022	11.773226820767785	12.410043508039728	12.865723483873762	12.458092393365606	12.823684160512725	13.079660425511968	13.233459175923386	13.055479661150914
P53732	11.140242673294887	11.376655827069229	12.22577657389173	12.520855617644285	12.2829296681425	12.68018400771552	12.862445222591324	12.97124435438155	12.72536994405027
P53875	11.90445565438268	11.878305435951749	12.457429946591722	12.791243485340049	12.558131415339528	12.960242444602928	13.230141938899227	13.357402591714806	13.14459189649441
Q00245	13.086197917315628	12.792329473718322	12.989751145230777	13.246086770263204	12.921745411124652	13.180967717064464	13.19651671048578	13.121659559196521	13.08430646728198
Q02642	15.894141490507684	15.882838392871383	16.181177105636174	16.346970441957303	16.0446362950974	16.271357043585628	16.298981531567268	16.283253289335185	16.0923509128231
Q03048	17.07506769717769	17.009105329183907	17.100091443933465	17.138552447544544	16.66521761993002	16.803967784890332	16.80556237088359	16.788072419881274	16.540948829433862
Q03713	14.173395353422528	14.074916532358369	14.090626091959457	14.352122590219533	13.742186886722346	14.104603516275288	14.209714768367581	14.049916583048693	13.605045538729033
Q04031	10.319136017572653	10.231581681902977	10.392249101194954	10.617957352529457	10.281060561970941	10.57226130775074	10.638251769079691	10.644290883833714	10.510934238086595
Q05359	14.061823908873235	14.105909992839148	14.36076484151534	14.445781897769994	14.062444101648747	14.069842925671836	13.892002874914741	13.814581575069957	13.833189689796473
Q05926	13.800642925957012	13.87440469542991	14.019303866533924	14.421675021205155	14.39030690118435	14.889373491629755	15.179039166826882	15.517486142285575	15.323128098330427
Q06090	12.727724531041618	12.460412326485724	13.250583352651663	13.625679045831816	13.186956735997885	13.699161913127428	13.776586440287424	13.94520453365065	13.75908363047982
Q07451	14.023617637224962	13.779361934752519	13.75820299646371	13.649245949778152	12.844880661172777	12.77966467358586	12.486169353158655	12.140792660738994	11.885541140716835
Q07915	12.81860683135993	12.982369557010193	13.474303341754807	13.655857732512088	13.525711861018205	13.890887951747828	13.955261626449495	14.087783578898561	14.111046725839993
Q08601	13.317717798118553	13.32601667334334	13.707561428952225	13.964446796017372	13.497497534277453	13.654584678708803	13.585720134523624	13.705812431871442	13.610479515472848
Q12233	15.128159990362793	15.374572803502454	15.775901762509976	16.10195401253136	15.880036014583423	16.12392496836511	16.27278300768049	16.208788133303866	15.820300413970978
