mRNA	0.027 h-1	0.044 h-1	0.102 h-1	0.152 h-1	0.214 h-1	0.254 h-1	0.284 h-1	0.334 h-1	0.379 h-1
YPL202C	5.04568507240823	4.92365615924819	5.49534212322354	5.36843891441796	5.60140924147325	5.58217536957903	5.73282183971695	5.44850423049908	5.12804383483337
YPL201C	17.6497335787506	15.7169178898743	13.0919490359352	14.3242541286697	19.5748577357448	23.3094779124561	24.3009691672526	6.02219643375833	2.69234272730274
YPL200W	7.07402845384316	5.81396697285147	4.60953164447394	4.71940552308343	5.4929819550782	6.42649539304725	6.18951068199016	2.43784800151027	1.69154878511253
YPL199C	8.97113071054475	10.0193705909445	10.3631778654679	11.5153384491993	12.7144361921853	13.7902746344718	13.9743016484372	12.6818914568934	14.2007367882646
YPL198W	33.7438277705995	39.1521707563682	37.9032671256911	41.9256783386605	45.8030802027877	51.001873657747	43.7572683641015	52.0476858335624	55.8413298020287
YPL196W	16.0747461051311	15.1435247210494	13.4168109813702	11.5204868997597	8.51015942133002	7.28944811999666	6.63618673475888	5.85875259919458	5.58771216961507
YPL195W	5.95933807705516	5.71218670586977	5.78519418132605	6.15809551926958	5.91132447769063	6.11709182983196	6.13118000722789	6.64287438332932	6.50534211206653
YPL194W	4.45159597838433	3.87628890534336	3.29490891348528	3.35920290709736	3.21705106294469	3.27870353151584	3.5948491056549	3.58162884681246	3.34614073640148
YPL193W	9.87999626726578	10.1165529788159	8.98657145279912	8.88443956760804	8.76162297089783	9.06762994487649	9.02428414403212	6.26938997788884	5.52923813244068
YPL192C	9.22837818629162	8.19143637266865	6.59876431099332	5.78512254837951	6.37608366070462	6.22001860000759	5.28445495912247	4.1559722290926	3.68341665279602
YPL191C	5.91528058794353	6.0926549458476	5.98507579592347	5.11115217455834	3.82937847052488	3.19122047599107	3.36883042292378	3.10513787410381	2.80381876377107
YPL190C	12.0854142218316	11.5616692582361	11.8235367123955	10.5513265056956	10.6955831673178	10.5181825624908	11.2957047128271	10.4168810550924	10.0184166404291
YPL189C-A	34.4583348513422	26.9189061733387	19.0130537400707	18.1045412082869	19.4207072291681	24.123447027398	29.8208607899577	36.2324243405896	35.5634601188423
YPL189W	1.87125770013595	1.64141845337896	1.43422322268747	1.08552009658268	1.1090084914555	1.04892167285331	1.12899556637591	1.32702777018684	1.35025949414145
YPL188W	10.8152704902091	12.2659363862298	12.1943130666096	11.6294626157081	11.411260735071	9.45357972086892	9.6537662490499	8.82874071878075	9.27113542471012
YPL187W	7.25837895299435	5.47926713095525	2.68793343775746	2.45982867544283	1.94754973869266	1.51063831356114	2.08536672980951	1.86823965948489	1.03173984999242
YPL186C	55.9666437070885	66.8989813063466	51.3628695041394	34.114321998509	12.1116711368708	5.09660842249453	4.70904199290016	2.79936300597454	2.00180163203826
YPL184C	7.43130665704795	7.50978794304518	7.09766507690174	6.96584246087566	6.83974612349655	6.6116938054296	6.97459821328981	6.98479276205536	7.07951172795155
YPL183W-A	18.9524773836454	17.6369442871114	15.5280968470921	17.0684818126528	19.0640156061574	19.9716898222706	24.8174160726365	26.2309613921067	24.2713510503485
YPL183C	3.20425912312864	3.29384753161493	3.99532045199792	4.88679736366281	5.60689458550013	6.51225705308672	6.63020368920989	7.82327875429403	8.27096478930519
YPL181W	12.2232404262192	12.3144122363516	13.1167760765072	12.0932346033062	12.8777469173465	13.7198669391421	15.3248722945226	13.8851320608341	12.7730110371312
YPL180W	4.74915164925879	4.61295110916389	4.57534445187107	4.57234324011924	4.7701235702507	4.38241972775819	4.55467918226339	4.46087585027344	4.1190827008318
YPL179W	19.2532389020196	19.7931508376355	18.8393497750571	16.3641019914818	13.6680919348478	12.0264800474117	12.4390781503581	11.5992346297892	10.4979242960837
YPL178W	15.5470121369352	16.5971286219039	16.3549086443483	17.0122826650562	17.235127466604	17.0511677693018	16.7151965905185	16.5594302271282	16.9054952903794
YPL177C	22.2170549250067	25.668090430581	21.1220067658179	18.9494537551769	17.4633957037252	16.0628704395767	15.8582053632057	11.9803049527266	11.8143644275932
YPL176C	5.9218087227021	6.10755545385978	5.90081118340384	5.70200105234462	5.41591654251734	6.07612807979227	5.95824994657853	6.67214015203376	7.0717680502381
YPL175W	4.66347959923468	4.79491907137235	5.52309900597998	5.69603671363998	5.93409282102049	5.9486404450493	5.20121820368088	7.08050641515272	7.05081603871237
YPL174C	3.6062621334597	3.13745648964115	2.59523690863759	2.65366255797739	2.62138844697068	2.36731066164846	2.17836840673511	2.91420906131136	2.82873957819504
YPL173W	10.9382426231938	9.80713587715218	12.3907710848618	15.6331951730432	18.7859280763009	21.5880946644321	26.6561939557819	30.9229549655238	30.2769516746438
YPL172C	5.7982564669728	5.54179865721396	7.02283112945132	8.02696291971706	11.0049428614414	11.8001849576739	16.0672321763946	18.8037438179489	19.14261975409
YPL171C	19.9994185305494	26.2099304970662	19.4558557553083	12.2397523602562	3.37078390933258	0.864527323694955	1.18013584078981	2.42851632417502	3.43380602051718
YPL170W	30.7954677503535	36.8415953777508	38.9131307135849	28.3854553528334	14.5241092160901	8.51647302304871	9.14817113896625	7.46599303938752	7.64986147253624
YPL169C	6.287880766002	6.36155312462586	7.12245724677295	7.88592658193408	8.62468645029723	8.70510509105093	9.45530868252602	10.1893881407728	10.4469938980778
YPL168W	4.95925209064867	5.30517479514777	5.06400544086883	5.12604539525989	4.48482366478191	4.53169408611586	4.66958548312202	5.11510360596027	4.73511691019472
YPL167C	3.77178206693259	3.08375486083724	2.13165619188221	1.90930428727573	1.49713345276024	1.26789211984878	1.15712897746046	1.37901431260351	1.32816850052775
YPL166W	5.92266885794121	6.32902742090564	6.19628850584271	5.04133561904284	3.1361740598816	2.45483712232801	2.54290578651824	2.12545399215775	2.05504528035651
YPL164C	4.30047742160196	4.40235184593776	4.27836988263387	4.04487715709626	3.40784058222266	2.91802559817614	2.79517023088496	2.82684057524763	2.44713765846405
YPL163C	10.5129565861165	14.2754303474662	16.8360367334122	15.4094499233138	17.2600419915588	14.8099595170693	14.5530870243615	14.70047679988	17.3128506940015
YPL162C	8.44589297998768	8.5698260482748	8.91402747669467	8.37523322319666	7.03329108158757	6.77094751140134	6.65322620208726	7.08236780108441	6.65165082654998
YPL161C	4.94463347944275	4.9535051318746	4.72031371763154	4.63014205547741	4.31026049965541	4.9691960421438	5.21599040385204	4.33681029947542	4.30368111956354
YPL160W	9.80094480638888	10.3641545733712	11.2344973163221	11.7614102967009	13.1710811706802	13.4631212371785	12.921761253349	15.4424078957136	16.7391932596958
YPL159C	17.764578676509	18.2286510193012	17.3437622403402	14.9138737048719	10.1904038496205	7.62247664678237	6.98009996916086	5.51478062299987	5.49136832572536
YPL158C	4.81612230362664	4.68839544065145	4.8942570459418	5.77490192777192	6.43474188780693	7.79601011716306	8.08369527628678	9.61510911849027	8.98686669512257
YPL157W	7.1631924889375	6.76315276078096	5.4756066820141	5.61697502759068	5.51607632193305	6.25724476123479	6.47664709632725	5.64471591181728	5.63885874520226
YPL156C	16.2002777100976	20.4134114348923	23.497010648412	21.5999515145243	19.0335536133919	13.1535788202897	13.1578623268385	8.18317870008573	5.39852915369477
YPL155C	1.8427689070507	2.29005207967229	3.22670756315073	3.75036758510291	4.61222573145258	4.94332419195894	4.53355266078459	5.04809126215707	4.78879021495402
YPL154C	34.8326985860797	45.2554803842268	62.0841514280371	57.5942778515233	39.9423775519525	26.4445681292584	24.3295645507058	22.638816921126	21.2726160791123
YPL153C	2.75788532350559	2.8960279689637	2.92223895404401	2.79075602718979	2.84242599142962	2.75998650514262	2.45271562061945	2.95883777051089	2.98695009779898
YPL152W	9.11451954251407	9.28243987836471	7.89802618249619	6.89130484240358	5.4582281081404	5.14741436487217	4.34947625726059	4.4675451611695	4.0258573842672
YPL151C	7.0515493435399	7.17798589498038	6.12611097754966	6.27026106476342	5.8817377390792	6.22910110521962	6.04046579995461	6.53184225367771	6.03114484937635
YPL150W	5.03543907455428	4.8780433714263	4.85304504733284	4.68949934288814	4.6407618578487	4.57998191338502	4.59848820196939	5.0910748423824	5.11780826272206
YPL149W	8.77232894944415	8.80822259164452	9.02556009058113	9.39001140599921	7.30555333324971	7.37478688180615	6.51875397561003	6.47198802301691	6.34052595857554
YPL148C	10.6777328935117	9.30961998295116	6.68252688743454	6.53954039325734	6.30811260949801	6.75242766743697	6.76622834272657	5.945747127596	5.42438559414913
YPL147W	15.1867640654174	15.3030655592747	12.7579575928005	10.3767854974981	8.79854303295789	6.90076345675826	4.81666858457649	1.20050382963592	0.926149887339171
YPL146C	7.94241473711544	7.31357304635708	8.01335113607487	9.05537861702238	9.36864171077928	10.7422382949868	9.97744142107765	9.2086232745812	9.31882389669118
YPL145C	18.6700566934503	19.5173329550541	19.6808785926384	19.3065755984298	18.6346826093342	18.2346708746688	18.0373623981456	18.5846477154196	19.0502359081425
YPL144W	6.43231926452388	7.26674398304752	7.67979986719483	8.96373343066899	9.69223314330031	11.3903222777481	10.25168510539	10.3345085747943	10.2773239461705
YPL143W	91.7446585029929	102.319040810965	114.937391912223	127.409549145648	135.679448073733	159.650364050756	156.883173822114	190.443515167656	210.539185735048
YPL141C	5.75640023747906	5.63109611823032	5.20447130231486	4.94496200576937	5.08172428393197	5.03687755745132	5.54118725194339	5.4544658534161	5.40440481706284
YPL140C	6.85550514551708	6.91260476344743	5.73794561228199	5.47259917097984	5.505562161889	5.7373769649249	6.3398123200324	5.8024289976515	5.82886740611429
YPL139C	6.78464706927087	7.65921623564884	7.4128001676592	7.48533039882997	7.8082223144368	8.69028315881609	7.95845463306026	6.96249301343834	6.61221992337093
YPL138C	7.43738431373765	6.99036134285432	6.43022886758538	6.50408657547819	5.46328851803316	5.3020240189325	5.28464531331362	4.82843452108296	4.6873081059329
YPL137C	3.4583243272862	3.6416746686844	4.10350717498632	4.39386903103922	4.6789970612079	4.49492952772049	3.58691705011983	4.94678291096494	5.69442880958643
YPL135W	60.1786384964643	58.6710971305358	50.124839420661	43.0543940316317	39.1441584074073	33.9536899528748	32.4113947791157	25.9634469451152	26.3668486423387
YPL134C	14.5886426493798	15.9240852011197	19.3679294816891	22.5262113008899	29.6085823486966	33.316595140186	33.5468958212977	27.6016626619407	20.0469788743627
YPL133C	6.06326217521702	5.46426586095548	4.60786334383528	4.4197884564325	4.63886491776806	5.04535345522998	5.02820793635239	5.09299810843568	4.35896767341706
YPL132W	6.04711841495994	6.06370240586331	6.77939458528855	7.832100260059	10.0677073685556	11.2392860121328	13.3761666889104	14.6522634295867	14.1460364564893
YPL131W	56.5121316169162	66.9686978979145	72.5904253138013	84.0830198916643	100.598971773083	117.814196414158	117.576772641293	124.061168620928	146.743270158185
YPL130W	3.03482446834174	1.7724843153372	2.4747363905483	2.94645406993236	3.44746505099727	3.65475571728454	1.39433988430038	4.43778033617679	4.51459538674928
YPL129W	16.1049885515993	16.4389142809813	17.5855247903239	18.4500743434242	18.8324833128548	18.3008468739425	19.2280137507928	18.5304948295319	19.3171721220382
YPL128C	3.86957397941626	4.16758104172984	4.62650057934198	4.87992553237858	5.79892518759744	5.81100960844131	6.39761180087026	6.0473227658053	5.98932016033945
YPL127C	16.805901411909	19.0653796286515	20.4615188843971	20.6324630809412	24.6287961036079	23.9317206252396	20.5769293985499	16.3011243237736	15.8584191562034
YPL126W	4.3279452763446	4.58113841988294	5.56259419412927	6.86369640376301	8.57578586302957	9.77902231607771	10.1083287986043	10.5429816373844	11.1864921988692
YPL125W	5.074976073463	5.22562387073606	5.17893878654742	5.6481338113624	5.83843920985568	5.9292273694669	5.96776434863374	5.81156279993207	6.09253289546456
YPL124W	3.5302053146619	4.285601913617	4.62093944716649	4.41834509523119	4.70720909705231	4.49998532845831	4.19870155852292	4.18018157145884	4.69959680077213
YPL123C	16.2472602794583	16.529482213375	15.0572712679979	11.7631083373129	6.20056270073378	3.67810722872102	3.44092203106018	2.94860944759761	2.509885062736
YPL122C	4.27623256720568	4.50813344524677	4.3655891039313	4.20832693193932	3.81807233633917	3.96497643787169	3.83896617878276	3.96573769513911	4.15334918406971
YPL121C	0.505395390213618	0.471285092564503	0.336334434444896	0.328891140602826	0.237872293296299	0.221530876502286	0.117180515689513	0.157152420432244	0.119178752914174
YPL120W	4.27764950164954	4.76166514839123	4.63182287120448	4.23166707071753	3.6228570601151	3.56013978222221	3.60780555720575	3.16025959607037	2.90740403651471
YPL119C	9.05612754960051	8.28973685140473	7.07851559704734	5.11871722880808	2.91486504149749	1.90907283984017	1.79880505885878	1.64334243557685	1.52288716077268
YPL118W	15.6284782615355	15.9135966789418	18.5199843149989	22.4940248012192	27.7333794167406	32.245331759296	39.6546624400027	37.0678391872526	35.1055194870845
YPL117C	24.6081645373098	24.761078991699	24.7313410458893	22.3396315588886	18.2501924972972	18.0410506961173	19.6237152131958	17.2589903034124	19.0050436217167
YPL116W	5.96894708163155	6.40923640150738	6.5999139170976	6.84105118602141	7.38823747814446	7.60723028036153	7.86742642513322	8.0731884597704	7.66265129509307
YPL115C	2.3168116335455	2.57060987663041	2.96406529415261	3.28172286983981	3.90695696298572	3.98568254979646	3.91554532065769	4.90114900528232	5.18873464039076
YPL113C	18.2208442889056	16.9545266025601	10.8533338385563	8.85566475501183	7.22570001365406	6.00092333664217	4.93628035635642	3.90747609033263	3.63885949884526
YPL112C	9.46371621747454	10.4722430829746	10.4440989078291	10.9897831716526	11.6704126419812	12.3082773731109	13.1779538303376	13.4357401164846	12.7603439688335
YPL111W	5.28198540738187	6.29886942219456	6.56334082567329	5.62094172616532	4.6300399354961	3.58570414828873	3.87242739609085	3.52424127240257	3.86636536122415
YPL110C	4.07879788374361	4.36238673871119	4.24187061037491	3.75537871322085	3.35113663994756	2.82942818467209	2.86615906240077	2.84959293409847	2.71200398498098
YPL109C	6.51334709992649	7.5679121516469	7.11402095147742	6.36614314358106	5.50236284235848	4.99566897979835	4.91048511568977	3.38120155940168	2.65018285256801
YPL108W	5.93350031803117	5.32795038011761	5.75598153835323	6.06798568879455	6.63606411085357	6.38624857718839	6.69417279862423	6.11197754113518	6.3994300370457
YPL107W	11.558537691918	11.8336994711264	11.1949347363697	11.0166178488353	9.94094589206785	10.4524339966483	10.4453968442577	8.21619594843658	7.41264391296994
YPL106C	57.9818803664534	60.4019745861167	53.73785644911	46.5594319975694	39.263554351772	33.9811939257361	34.5103263783583	30.4732544943594	33.0585056329392
YPL105C	7.06554792711934	7.71078522655219	8.80263896660668	9.61724120114993	11.3376402342267	11.8145782318459	11.4461872816808	12.0866600108044	12.2636446863738
YPL104W	4.81088497107892	4.50864007037548	5.13948991786595	6.02078657995062	7.52940972801886	8.24246880428361	9.71001275032373	9.92914473655983	9.61996261046838
YPL103C	3.76880343693229	4.07150922782103	4.98345745387602	5.49253394037331	7.3989351314261	8.38003878037673	10.4783396820371	10.05535851019	9.92682654139898
YPL101W	6.76829645026425	7.41390358387365	7.61303784104844	7.92332147638029	7.89092183322	7.88015834330982	8.59897397260584	7.68278088508763	8.01500395765141
YPL100W	7.87356962311088	7.83047216465088	6.74298222814473	6.06375565628912	5.30285191451758	4.7636545607204	4.54892633274887	4.67112259423411	4.4441690546408
YPL099C	15.7384002087353	14.074174967157	13.9203105208036	14.1395262631641	13.5254036539793	14.3539085707723	13.0241017267018	10.2942263961	10.8528292910524
YPL098C	27.6803228563289	25.292299429999	23.5261663009555	25.6640842204975	30.507223738972	32.0353844601549	32.6818972774111	29.450183581081	27.5405263066022
YPL097W	4.62934167135217	5.18022911040364	7.02520789534049	8.65993615342959	11.4607293168636	12.6668763780336	17.3461321277251	17.7092326295384	16.9483520098862
YPL096W	8.10119632315637	8.1897955192291	7.33227007338543	6.7252418811601	5.91293683267883	4.99990693093011	5.42467498337859	4.87871214018065	5.15072232907235
YPL095C	7.38510967417015	6.5080576714416	5.09420641993669	4.53423154727189	4.06504222791747	3.85344002402381	4.14888490473966	21.5920254549712	45.5622082106791
YPL094C	17.9637320222087	18.2521655575928	20.6215925522246	21.412082859053	22.7819830889202	21.6905636284234	21.786018021701	20.2560069562889	20.9344975409136
YPL093W	8.70505852561523	10.9774992015059	13.9163634159904	16.156560813502	18.3930661321853	19.541807030142	17.8428677196208	18.2938091314802	19.1447466048729
YPL092W	21.2333697666932	22.0483513349795	23.1387200865808	20.8618765099907	12.3475779330644	7.3188916100754	6.13500799858409	3.12507020771224	2.78789545410191
YPL091W	13.9295291733787	13.8453918399042	12.0826046298078	12.043781733101	12.3147648014209	11.3938926067216	11.0893783200969	11.2714378915441	11.7895131128047
YPL090C	88.1562748230853	101.884859668069	113.834999237523	135.841810990362	147.862567763769	181.704384337564	141.760714665596	187.259279608072	197.217086982603
YPL089C	5.89483463197728	5.51138981252666	5.97805372038655	5.52820020482216	4.50592242422486	3.69749494915188	4.40103770560337	3.69969391411834	3.87054560600013
YPL088W	7.31948020297446	8.24189558825932	9.56003611277724	8.28096780365204	4.81010092012056	3.58061324271531	3.19005191312005	2.76970781794399	2.64197430558409
YPL087W	12.8748783145164	12.4656163794898	14.0957874263913	14.2110003385049	14.0423561898587	13.903366731837	12.5661584727252	13.4914669948432	11.957266240011
YPL086C	6.7693609743404	6.7423046313386	6.43082738590842	7.51954974972304	8.97920240831725	9.84352174233892	9.71376076686544	10.7638351907539	10.5995059463
YPL085W	2.61204304935162	2.60238662365888	2.99238054632741	3.23660251142641	4.30773635830207	3.98198769823941	3.94265256941751	4.58995537112705	4.74998575318597
YPL084W	6.73740066202266	7.13331556661117	7.05691943322254	6.62902140884864	5.7055854992745	5.60504739882793	5.81163936831079	5.389595700475	4.98019271941913
YPL083C	5.0530209271986	4.92914577731075	4.35993761469336	4.57545799584016	4.48806429558436	5.01141792967741	5.11764103137946	4.86536981119446	4.3823164470006
YPL082C	1.81782557226222	2.14202746972364	2.81187688114794	3.02750854723767	3.82541525036666	3.06682739710209	2.74501396083806	4.11650132367485	4.21587197342875
YPL081W	30.2296589856832	33.6621933226148	30.6183300937318	36.5260573821901	35.9880095724936	40.875483768134	42.9266538889667	44.0380982823285	42.3473410990274
YPL079W	55.4621516595702	61.6687121669184	69.626393982421	78.9855731045501	91.0993200298509	103.341765678932	88.7647181954641	105.286181351882	121.046060598316
YPL078C	34.3488129361533	40.2071282661345	43.8538418049164	48.5876497521303	56.4732315914625	61.4891916395702	65.8389352441738	63.2906014769532	59.1190074988766
YPL077C	3.76974647537526	3.61851043557506	3.53524777047374	3.26046596935492	3.06728198221101	3.26075868623607	3.53277469901018	3.26944159929791	2.98294805258041
YPL076W	7.73038355578307	5.9631577899917	4.69692634038218	4.30963916092112	3.26494743646618	3.50122237433505	4.17124066098176	3.71767852353239	3.93542226530906
YPL075W	5.93789919181084	5.90611937582158	5.9737130453124	5.5775745592243	5.43210048825778	5.28933181406697	5.56058360246881	6.47935786854421	6.32327701363151
YPL074W	4.76294834177912	4.801417963367	5.23666423367599	5.20357363773683	5.62904718070854	6.12711369819571	6.17533236826984	6.8220499525768	6.29742557005169
YPL072W	4.18755645613184	4.18311863182435	4.11097422577521	4.67005016818655	5.88668675673223	7.01920478608582	8.15458645258553	7.76005724343381	7.51005135285593
YPL071C	9.59832627421834	9.71445193324891	8.23495195690967	8.10467622164742	6.47791260549586	7.0095106947898	8.05742627229748	7.57857029718258	6.8941809584119
YPL070W	6.08764772083034	6.2786136044354	5.76947774763101	5.16312757594448	4.08447706877405	3.94524659379119	4.09657302546924	3.72578481710686	3.72029086913057
YPL069C	3.98192826126445	4.19151105782894	3.49672081141814	3.46738094581726	3.25841707634209	2.96201819728533	3.47968576824113	3.13519208750888	3.33228272826859
YPL068C	1.62067196230913	1.79760177407669	2.25727080635699	2.4454891643162	2.79848529225239	2.52345730730185	2.7169331755366	2.76700630464199	3.07597110761204
YPL067C	3.44210722375284	3.69659109713152	4.20722555549188	4.19902294066877	4.38762785374071	4.15785482393188	4.2346909986128	3.90451052496123	3.98572962317187
YPL066W	4.52950283470865	4.93246023469198	5.66092669872686	6.13221644097593	6.76235593220292	7.17458893336662	8.0207558222176	7.90887623508829	8.3419836162632
YPL065W	8.98108717123331	8.47298379883346	7.12785873471329	6.62986933676003	6.08631419367895	5.75476902139924	5.76827389081916	5.44520726949001	6.67253660317327
YPL064C	8.78299002563313	8.53510104748843	7.60433991085426	8.26456840237447	7.38926422528486	7.50078784734249	7.46628089841716	7.19590598462983	7.29520777975406
YPL063W	11.9778360798326	12.2919525206805	12.9854970819763	14.6862997028725	18.3339313305068	19.1745985138271	22.8164494531916	21.2439702314056	20.392760637636
YPL061W	44.0316505803939	55.6748913730587	68.1347426893614	84.4828243239427	101.529357512425	89.6867540144775	78.2285179441158	53.7420282855138	56.0121235530568
YPL060W	5.39206062753613	5.08425490447766	4.20748906626497	3.73385282605542	3.13766761894497	2.47495753996361	2.14317099500412	2.36071328878094	2.08875815176307
YPL059W	19.5223953270418	19.8197745547484	19.4217689407063	20.3380895342509	19.5122923742144	20.3743465969378	21.7649068459459	22.5968687659886	23.479401321516
YPL058C	14.0180496966558	12.8138680657597	15.1965815298237	17.2091818634783	30.2636717032131	41.1240457673969	29.3183936074538	10.9633397639756	7.22733617745101
YPL057C	15.5164854329671	17.6511807265041	20.4812020728934	20.8257857348382	18.2169654163435	17.1719974332443	16.3571247760902	19.0680944922745	18.7695456215676
YPL055C	10.2613712055583	9.50374984665308	8.41794658315408	8.03392116009992	7.61908711885093	7.64116548725455	8.64725294544695	7.28385841288679	7.58709495007739
YPL054W	34.4807332595484	32.6852377824803	21.3119521271837	16.2525690261288	14.0180276484119	10.0879424219073	8.74391423949051	5.59647244021689	5.35907837671266
YPL053C	11.7450187417575	13.1709910779099	15.4079749277349	15.5599175489693	14.4330549400456	14.5331755271354	14.5382783901189	13.4929063548624	13.9578878537153
YPL052W	7.67677093106888	6.91784926235585	6.71446115099727	6.0035590489374	3.96703754573854	3.79780096821391	3.45205606389749	3.33464231367854	3.80608842511856
YPL051W	12.174186397614	11.7181890306155	11.5432543620016	9.84908969396274	8.25666350509843	8.19015925463191	7.756874854382	7.00539617683081	7.53382752124604
YPL050C	14.5320105950787	16.3413073146247	19.0928079579463	20.9171791925659	21.5743094168575	22.6578998831509	22.8826285707935	23.4923258305608	24.7534777437927
YPL049C	8.62137179452422	9.01039099438194	10.1378382552585	9.07890441955486	9.32006400599408	8.78120211662306	9.91410313970624	10.0464827606313	11.6929753268624
YPL048W	34.1450929064306	34.8388002613785	29.5739441631811	26.3546475292462	22.6518204731707	18.7478568912776	18.4548438496076	17.5964497826759	18.2152735234837
YPL047W	7.6142456297273	7.64269870447576	7.84729758584886	7.49752826773224	6.3128895047456	5.70092955135917	6.21749000111557	6.39835964550319	7.84578925648285
YPL046C	6.38712475060092	7.04421400543892	6.94653832932801	6.70665542394244	5.69425025091508	6.71458891069364	7.63643931084208	6.68192498486789	6.68846035166125
YPL045W	4.25384855622691	4.11365553318611	3.80713352810437	3.81893620612988	3.6003790054886	3.75543749760361	3.74729581097616	4.29536636302471	4.36328133759143
YPL043W	5.78642361977456	6.55583292821986	7.51973604294446	8.69016732000787	9.21832737769449	9.95932431240042	9.54545321117394	10.2305078674411	10.992708182031
YPL042C	3.93148464953418	4.25543226048259	4.30755137800554	4.31398385836013	4.32312598306632	4.46139922252628	4.53667138906053	4.92382122311293	4.8734881877872
YPL041C	4.71366946917523	4.1815874229562	3.40431053912023	2.87161097764791	2.84973815696387	2.79577489732903	3.28916540236629	3.18424371422732	3.02355097386696
YPL040C	2.87618605596726	2.74932478157498	3.19401779276783	3.86995007440635	5.13447240396422	6.3174659512632	7.72996291759584	8.46701107859577	8.02948580742134
YPL039W	6.20748034157339	5.84829027868531	6.32658146100892	6.37502173921378	5.74464280020472	5.88835930420592	6.03964027781257	5.14880737344305	6.37479129470692
YPL038W	5.42416842743719	5.61448552976309	6.15150768570611	5.83204151746306	5.82146060145985	6.29975320865468	5.88734677964774	5.49809829680006	6.01500597969456
YPL037C	47.382609505114	55.1529613746551	54.7433034944584	56.5183476774181	61.9138683499699	62.9579153737791	62.9398579783028	60.0750319567427	64.2040661078511
YPL036W	19.5368877092147	27.9690748733577	25.7445346714634	16.5872898318605	5.2568432452222	1.05509995555322	0.892092059221755	0.805676879758829	0.789720687971991
YPL034W	8.37212750040673	7.62620175233369	6.8522962938714	6.95056197519392	6.71973978080405	6.26680337780666	7.00815254229736	6.96287378497471	6.73450865323857
YPL033C	3.86682166069113	2.53402349345157	1.76236732506807	1.93128168531132	0.987809505829894	0.437505002418505	0.192878988697022	0.388235994031853	0.416528728738474
YPL032C	5.38714725484407	6.24558670184387	7.79561330128026	7.65920156467277	8.39190616885736	8.1099108874376	9.28090173428219	10.5650305366257	10.6934989301913
YPL031C	13.8947307407789	14.3352283659946	12.8765485021551	12.1095192675669	12.1593682848839	10.8825192430032	12.3245402324344	10.9670699245199	10.5877450886046
YPL030W	3.29400960467495	3.81171388341376	3.88627599073645	4.25807942211185	3.91679213439205	4.77440787982451	4.36828785306722	4.64701354806691	5.18417242221176
YPL029W	3.78093129287894	4.00858908700544	4.17151892197546	5.12993404024058	6.49989145593445	7.24141833297483	8.75264857322145	9.44203500893678	9.64028982668362
YPL028W	18.2632126597664	22.3791678725585	27.7453605745073	28.7732803298761	22.1042364599857	18.6645200531881	17.0143112451799	15.6345451388218	15.2693581301457
YPL027W	3.83280397011678	2.46032882329355	1.56300440548979	1.36113560320243	1.31841850455046	1.53520798869143	1.32760393279479	1.14601931168029	0.933668132010821
YPL026C	9.58003102054775	9.53565520358613	9.18498701942142	9.72839424677014	8.70022183613893	11.3733602192107	11.903995067278	11.4426797728509	10.1064586881636
YPL024W	18.0074118633132	17.8196745873877	15.2304703892105	13.0350686867334	12.5990888876089	13.6964994396445	14.0343345103975	12.3484683827285	12.3655373365865
YPL023C	6.65252842824384	6.91666878670744	7.04241023569839	7.43209426534562	8.10769413864645	8.54556833196764	8.41090015453844	7.72477945478504	7.98118585892818
YPL022W	4.30051326222469	4.39105243254628	4.69603510582814	4.87490410760584	5.23327902261528	5.33256016630614	5.10673742631822	5.79516071972468	5.87840776327532
YPL021W	1.23068665850657	0.3441994555024	0.0996753510453102	0.209259085513967	0.276041970434992	0.168510743776536	0.178516305508207	0.0760698447063971	0.115112687138242
YPL020C	6.6100503767117	6.07299589340192	5.8603006366066	5.87044615245669	4.89813158669693	4.99981455886977	4.96346548236101	5.32256140756688	4.97876460280769
YPL019C	5.58822515135059	5.66622922351147	5.11388973985292	5.11286925538277	4.46183763071335	4.54075810601051	5.09422792931971	5.66321388216031	5.04425530144941
YPL017C	7.12474459594098	7.27671321355686	6.95202168207316	5.65283067929858	3.96658237365761	2.74385821226939	2.34346920200057	1.95830243737722	1.96776801932285
YPL016W	3.40074389461055	3.55147239620835	4.52232185674411	4.28608214645043	4.38042045003735	4.22724284178129	4.26488717316664	4.57648605102991	4.59399511353467
YPL015C	10.6340797745377	11.0749334622914	9.618333441366	8.41050394908215	6.85690088769893	5.48792029666292	6.41961293393749	6.6277554278324	6.41690309481591
YPL014W	3.8852071994662	4.10536731503945	4.0365537421268	3.75146153241823	4.04434227319847	4.06375465406083	3.76134859441567	4.35764077050575	4.25252376122599
YPL013C	29.0963327528392	24.2931509050261	26.8292713117355	28.4914741822656	34.3110711390141	39.0216340976486	46.0954286171828	50.5674431593401	52.0489541963421
YPL012W	4.8462038999039	5.35318011926835	6.66386502051286	8.09356412192666	9.56931966488329	10.2711087548334	10.1808809529381	10.329107608458	11.041814564392
YPL011C	7.3406855979199	7.19245101835534	7.11862919072824	6.77801661217388	6.19518212983818	6.81487068648994	6.73438320478203	6.06987893808533	6.51144287890186
YPL010W	24.3675627137716	25.5987663323452	23.5222095957683	24.5305142564347	21.8792316652629	20.9445490794102	17.864176859814	18.7940928307124	20.5708053480488
